file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
BAC009S0051W0151,0.0,3.81,S0051,-44.10369504593176,-47.66867841993059,2.471401827033093,11.574580013760702
BAC009S0717W0290,0.0,4.036,S0717,-46.142974551361384,-46.73061685976775,2.471401827033093,7.940438680570502
BAC009S0130W0436,0.0,3.1709375,S0130,-51.14011361395899,-44.5497678120931,2.471401827033093,13.072826740848226
BAC009S0130W0379,0.0,4.5539375,S0130,-50.041504979395604,-47.60448823151765,2.471401827033093,14.577910027745244
BAC009S0055W0125,0.0,4.475,S0055,-42.914781842912944,-46.053953116280695,2.471401827033093,3.3501447591298685
BAC009S0597W0162,0.0,2.586,S0597,-43.70369057673745,-49.40681743621826,2.471401827033093,7.707580558480977
BAC009S0207W0270,0.0,3.8510625,S0207,-47.61030336850649,-51.56492151532854,2.471401827033093,11.701532415973908
BAC009S0245W0318,0.0,3.661875,S0245,-44.35391585553279,-47.088072556715744,2.471401827033093,4.167512827722444
BAC009S0229W0492,0.0,4.5,S0229,-48.65604600694444,-49.6434299584591,2.471401827033093,8.521910782798297
BAC009S0210W0269,0.0,5.526,S0210,-51.07718199028029,-49.97118876530574,2.471401827033093,9.513793884532106
BAC009S0210W0414,0.0,3.109125,S0210,-46.95016705184887,-45.5943603515625,2.471401827033093,11.229469994196936
BAC009S0177W0244,0.0,4.729,S0177,-45.50789921379493,-47.5755108833313,2.471401827033093,9.836417940459793
BAC009S0177W0455,0.0,6.8188125,S0177,-47.52352341458944,-48.45161115206205,2.471401827033093,11.071549973660161
BAC009S0206W0199,0.0,5.2419375,S0206,-45.07749507991412,-46.314272290184384,2.471401827033093,8.145178428490336
BAC009S0012W0144,0.0,5.353,S0012,-45.49323525116822,-47.53954539579504,2.471401827033093,11.74055371799921
BAC009S0340W0281,0.0,4.326875,S0340,-46.013559107967666,-47.245838903611705,2.471401827033093,9.309261314938052
BAC009S0657W0126,0.0,4.041,S0657,-48.042736695544555,-48.99892674321713,2.471401827033093,5.795809921562618
BAC009S0077W0133,0.0,6.0630625,S0077,-44.29533119327558,-46.44489669799805,2.471401827033093,6.936843477923109
BAC009S0112W0132,0.0,4.328,S0112,-47.300853420900694,-49.99501517159598,2.471401827033093,7.641349472890763
BAC009S0066W0240,0.0,3.751,S0066,-45.02399479166667,-42.29775746663412,2.471401827033093,7.105877238222096
BAC009S0066W0179,0.0,4.954,S0066,-44.05303819444445,-45.55198505946568,2.471401827033093,9.030825704137891
BAC009S0659W0129,0.0,5.4280625,S0659,-47.55100785566298,-47.412170263437126,2.471401827033093,5.074080652882319
BAC009S0138W0227,0.0,5.4710625,S0138,-47.95384626371115,-46.61826878209268,2.471401827033093,9.714885601185992
BAC009S0706W0151,0.0,2.808,S0706,-46.7157334297153,-48.67277069091797,2.471401827033093,7.019796316539551
BAC009S0184W0124,0.0,6.23,S0184,-45.60621802267255,-46.36714729895959,2.471401827033093,5.755532289316783
BAC009S0184W0424,0.0,4.6159375,S0184,-45.28146560470779,-44.650646686553955,2.471401827033093,5.89082670646302
BAC009S0009W0300,0.0,3.912,S0009,-45.62561441016624,-49.48371324085054,2.471401827033093,9.786062765976347
BAC009S0343W0418,0.0,3.0280625,S0343,-47.05278271967822,-46.08357238769531,2.471401827033093,7.4351299313606525
BAC009S0215W0153,0.0,6.966,S0215,-47.579206644548066,-48.16097093239809,2.471401827033093,12.49501820399739
BAC009S0059W0163,0.0,3.3429375,S0059,-47.2565494011976,-49.42198181152344,2.471401827033093,10.42823957466144
BAC009S0720W0151,0.0,5.933,S0720,-46.78129940451096,-45.96365737915039,2.471401827033093,5.618670677938859
BAC009S0041W0159,0.0,4.8989375,S0041,-47.884347098214285,-48.53891777269768,2.471401827033093,11.08293965227455
BAC009S0422W0402,0.0,5.1130625,S0422,-46.97668098703522,-46.37879235403879,2.471401827033093,11.816192415732466
BAC009S0512W0415,0.0,3.783,S0512,-47.10917348710318,-46.93028974533081,2.471401827033093,8.346235717632403
BAC009S0080W0417,0.0,6.6450625,S0080,-46.07726151315789,-47.28887028164334,2.471401827033093,9.534551020627493
BAC009S0108W0319,0.0,2.390875,S0108,-44.75586754707113,-49.05543823242188,2.471401827033093,7.682966548122355
BAC009S0108W0288,0.0,5.115,S0108,-46.7166633605957,-47.996976958380806,2.471401827033093,7.106799807782949
BAC009S0338W0325,0.0,3.437,S0338,-50.861083984375,-50.52125459558823,2.471401827033093,9.311802380236632
BAC009S0599W0193,0.0,3.3499375,S0599,-42.28650011660448,-44.46362322027033,2.471401827033093,11.289931871297181
BAC009S0599W0191,0.0,3.5509375,S0599,-42.85738886443662,-43.49093818664551,2.471401827033093,11.787087700919631
BAC009S0707W0127,0.0,6.629,S0707,-47.4166460454374,-47.1081657409668,2.471401827033093,9.500977436898204
BAC009S0334W0267,0.0,3.9969375,S0334,-48.154013671875,-47.029723955237344,2.471401827033093,14.765706770538346
BAC009S0517W0158,0.0,4.434,S0517,-49.781717339164786,-50.973335425059,2.471401827033093,7.282114018803547
BAC009S0716W0278,0.0,4.344,S0716,-46.01967525921659,-47.66542879740397,2.471401827033093,13.21464855404676
BAC009S0069W0398,0.0,4.2419375,S0069,-47.26333560583726,-49.938803100585936,2.471401827033093,14.635943571914105
BAC009S0751W0228,0.0,5.3039375,S0751,-48.04461969339623,-49.637979643685476,2.471401827033093,11.230018483916957
BAC009S0751W0141,0.0,5.071,S0751,-45.54324226454635,-48.081809343610495,2.471401827033093,5.710907823982076
BAC009S0729W0124,0.0,5.343,S0729,-45.66451237710674,-47.06848931312561,2.471401827033093,6.577554349474617
BAC009S0753W0426,0.0,3.274875,S0753,-50.810045154816514,-51.77381922403971,2.471401827033093,12.991746523971642
BAC009S0732W0165,0.0,4.016,S0732,-45.68583352767413,-44.86728404118465,2.471401827033093,10.86991537696934
BAC009S0746W0270,0.0,3.208,S0746,-48.90031761098131,-51.40837025642395,2.471401827033093,11.15962460614421
BAC009S0742W0466,0.0,4.19925,S0742,-47.29544735863095,-50.23311805725098,2.471401827033093,13.45349158107813
BAC009S0754W0412,0.0,4.3520625,S0754,-47.56330369971264,-49.37374917392073,2.471401827033093,10.694280849130191
BAC009S0750W0139,0.0,3.446,S0750,-49.81786684782609,-48.089136941092356,2.471401827033093,9.564988060795478
BAC009S0748W0243,0.0,3.4190625,S0748,-46.48569707145468,-48.14464441935221,2.471401827033093,9.551084240410773
BAC009S0734W0185,0.0,3.193,S0734,-46.607942300156736,-50.13606325785319,2.471401827033093,7.831630698842064
BAC009S0760W0172,0.0,3.791,S0760,-50.249335216029024,-51.801594734191895,2.471401827033093,7.863902490169689
BAC009S0744W0405,0.0,2.7211875,S0744,-47.2992733226103,-48.75290063711313,2.471401827033093,8.184279506248835
BAC009S0755W0471,0.0,4.1010625,S0755,-48.168264100609754,-49.18384116036551,2.471401827033093,10.539365677078429
BAC009S0908W0176,0.0,5.8370625,S0908,-42.56136959546233,-43.60576105117798,2.471401827033093,9.567231834097772
BAC009S0916W0468,0.0,7.370125,S0916,-49.43125106004071,-49.365457958645294,2.471401827033093,6.5513148489059745
BAC009S0914W0182,0.0,2.0500625,S0914,-43.41785442073171,-49.70867586135864,2.471401827033093,9.994084516358846
BAC009S0914W0260,0.0,3.906,S0914,-46.244794996803066,-47.31408143043518,2.471401827033093,6.481378477125748
BAC009S0902W0153,0.0,6.901,S0902,-49.136520606884055,-52.043650677329616,2.471401827033093,10.92575986373079
BAC009S0902W0366,0.0,4.2739375,S0902,-47.979613400175644,-49.31369249444259,2.471401827033093,11.278443999358778
BAC009S0901W0148,0.0,5.364,S0901,-45.88860992887127,-48.399641156196594,2.471401827033093,13.764886686606722
BAC009S0907W0186,0.0,4.1530625,S0907,-47.51357774849398,-52.3421932220459,2.471401827033093,12.41532559319582
BAC009S0145W0251,0.0,5.811,S0145,-47.13578756992255,-48.45288425021701,2.4714008507984255,7.556286335975251
BAC009S0212W0315,0.0,6.9909375,S0212,-43.82406227646638,-44.989973508394684,2.4713998745637586,7.892896253666748
BAC009S0210W0449,0.0,3.366,S0210,-47.442330651891695,-50.44424109025435,2.4713998745637586,8.925618790999614
BAC009S0161W0335,0.0,6.813,S0161,-48.698421439060205,-47.25972050258091,2.4713979220944244,8.095941311834558
BAC009S0599W0145,0.0,4.714,S0599,-44.767540804140125,-47.76271082560221,2.4713979220944244,5.142964701664173
BAC009S0252W0211,0.0,5.5019375,S0252,-46.8061328125,-46.42445234818892,2.4699955435628578,7.612441953665979
BAC009S0236W0465,0.0,6.238,S0236,-49.83776229467147,-49.90412038915298,2.4699955435628578,4.162575136526726
BAC009S0228W0484,0.0,6.078625,S0228,-48.73679391961349,-49.99641902630146,2.4699955435628578,11.918260175654183
BAC009S0248W0287,0.0,5.541,S0248,-43.920753892148014,-46.29997137821082,2.4699955435628578,11.751968539930228
BAC009S0208W0348,0.0,3.418,S0208,-50.024488304093566,-51.42802538190569,2.4699897735008225,5.292317991587556
BAC009S0082W0123,0.0,3.7569375,S0082,-44.933017162566486,-44.464352162679035,2.4699897735008225,8.606058274466537
BAC009S0160W0178,0.0,4.494,S0160,-45.331931201280625,-45.15945235542629,2.4699897735008225,7.647855408016113
BAC009S0126W0495,0.0,3.975125,S0126,-49.37962272298995,-52.46162853240967,2.4699897735008225,12.656552784507419
BAC009S0247W0458,0.0,4.032,S0247,-44.640847937344915,-47.0402090549469,2.4699897735008225,14.573760297753786
BAC009S0509W0198,0.0,4.254,S0509,-46.64972426470588,-49.520971086290146,2.4699897735008225,9.301920875751009
BAC009S0212W0494,0.0,6.614,S0212,-45.884310585287444,-43.19052737692128,2.4699897735008225,6.0099490806802045
BAC009S0519W0410,0.0,4.108125,S0519,-47.75569780261557,-45.9032848064716,2.4699897735008225,9.82186266929444
BAC009S0249W0135,0.0,4.3899375,S0249,-44.60961969675399,-44.83559911391314,2.4699897735008225,8.841304758364736
BAC009S0158W0480,0.0,3.463875,S0158,-45.16557250270954,-47.45392541324391,2.4699897735008225,7.437539289980382
BAC009S0099W0148,0.0,2.748,S0099,-45.29678267045455,-46.62379868825277,2.4699897735008225,7.058688186835187
BAC009S0355W0304,0.0,6.276,S0355,-48.162100044785035,-48.80620086193085,2.4699897735008225,9.026992668670182
BAC009S0048W0271,0.0,3.707,S0048,-43.61303908355795,-47.24790521101518,2.4699897735008225,11.874496766013287
BAC009S0003W0155,0.0,3.9410625,S0003,-43.238201935279186,-46.458788299560545,2.4699897735008225,16.240211576056907
BAC009S0601W0126,0.0,5.251,S0601,-43.85741071428571,-47.53082038616312,2.4699897735008225,14.577308636071626
BAC009S0598W0475,0.0,3.702125,S0598,-43.82943940033784,-46.638865210793234,2.4699897735008225,6.080313888423742
BAC009S0203W0366,0.0,5.2150625,S0203,-45.821614583333336,-47.21991914318454,2.4699897735008225,9.45302903948131
BAC009S0022W0495,0.0,3.7109375,S0022,-42.83834600320081,-44.19738245010376,2.4699897735008225,6.49271696102371
BAC009S0512W0175,0.0,5.493875,S0512,-46.49641393442623,-48.777138271847285,2.4699897735008225,6.057903981178935
BAC009S0080W0246,0.0,4.5,S0080,-43.34430555555556,-48.08801405770438,2.4699897735008225,10.05296183392375
BAC009S0350W0233,0.0,5.553,S0350,-47.8373486768018,-48.497738167091654,2.4699897735008225,6.633000967568464
BAC009S0046W0126,0.0,4.697,S0046,-46.72081532579787,-46.89145229173743,2.4699897735008225,8.718481193437412
BAC009S0046W0127,0.0,3.727,S0046,-47.13660878853887,-47.017009973526,2.4699897735008225,6.960683024869269
BAC009S0740W0431,0.0,5.8088125,S0740,-45.208305319492254,-45.38653240781842,2.4699897735008225,6.420841376180906
BAC009S0760W0182,0.0,4.11,S0760,-47.62734279957421,-49.67154890915443,2.4699897735008225,8.245418330292164
BAC009S0905W0412,0.0,5.067875,S0905,-48.90245931952663,-47.66635322570801,2.4699897735008225,3.6005184796760403
BAC009S0596W0258,0.0,4.115,S0596,-44.25511036104369,-44.87641280038016,2.469988330985314,3.770508479135831
BAC009S0349W0458,0.0,3.2380625,S0349,-47.92262550636574,-48.95017554543235,2.469988330985314,5.201620423279582
BAC009S0168W0212,0.0,3.5240625,S0168,-46.11450472745028,-48.5218870639801,2.469988330985314,7.443642267097207
BAC009S0101W0319,0.0,4.7309375,S0101,-44.090438358879496,-46.59183883666992,2.469988330985314,16.183621420301783
BAC009S0023W0439,0.0,4.9609375,S0023,-50.25654848160282,-49.80446186065674,2.469988330985314,6.926501898346988
BAC009S0759W0441,0.0,5.6950625,S0759,-46.785498903508774,-47.094186005768954,2.469988330985314,3.940438673386417
BAC009S0125W0427,0.0,3.5229375,S0125,-51.02921364524148,-49.75149517059326,2.4699874294131208,11.376661220368064
BAC009S0718W0144,0.0,3.613,S0718,-45.74699186288089,-45.28038787841797,2.4699868884698053,9.020627532320283
BAC009S0020W0145,0.0,4.467,S0020,-46.12752114793065,-44.38242636786567,2.4699868884698053,8.566623033911522
BAC009S0143W0428,0.0,3.745875,S0143,-43.960078125,-40.90590476989746,2.4699868884698053,5.465059838197014
BAC009S0161W0264,0.0,3.5970625,S0161,-45.37030707465278,-46.06255360653526,2.4699868884698053,6.901279122972916
BAC009S0014W0143,0.0,3.172,S0014,-46.67496488071767,-49.03812344868978,2.4699868884698053,8.299772564020273
BAC009S0023W0484,0.0,4.461875,S0023,-44.907379834641254,-45.907144470214845,2.4699868884698053,4.5927243196189345
BAC009S0051W0135,0.0,3.055,S0051,-44.34536803002451,-43.91381104787191,2.4699868884698053,14.220076708267475
BAC009S0598W0141,0.0,5.711,S0598,-46.56753844680385,-48.45712552751814,2.4699868884698053,7.073443062735805
BAC009S0521W0486,0.0,4.771,S0521,-46.785663980607964,-48.11169942220052,2.4699868884698053,5.406310893869296
BAC009S0713W0333,0.0,7.0280625,S0713,-46.26840604996444,-45.88808581703588,2.4699868884698053,8.70806633662497
BAC009S0348W0363,0.0,3.9360625,S0348,-45.259369051395936,-48.105099604679985,2.4699868884698053,10.139591554867746
BAC009S0140W0165,0.0,4.2850625,S0140,-45.72461848047786,-46.495253245035805,2.4699868884698053,10.10051454141647
BAC009S0046W0469,0.0,3.4829375,S0046,-44.634734756645116,-45.24617149716332,2.4699868884698053,8.71211286580941
BAC009S0046W0311,0.0,6.1849375,S0046,-49.15398083535599,-48.81303084524054,2.4699868884698053,6.663593722443132
BAC009S0735W0357,0.0,4.347,S0735,-48.91703484195402,-51.65058361400258,2.4699868884698053,4.227693988674623
BAC009S0749W0412,0.0,3.801,S0749,-46.31201685855263,-46.169562844669116,2.4699868884698053,8.921103057103036
BAC009S0764W0156,0.0,3.643,S0764,-45.78662109375,-44.64330164591471,2.4699868884698053,3.9006626277156293
BAC009S0171W0362,0.0,3.365,S0171,-44.2800821819362,-45.21779856962316,2.4699840034387877,5.346964780997656
BAC009S0718W0454,0.0,7.454125,S0718,-46.15746644295302,-42.84617638587952,2.4699840034387877,8.101670046587934
BAC009S0052W0185,0.0,5.391,S0052,-47.58066152597402,-49.731657276982844,2.4699840034387877,12.547745973482357
BAC009S0042W0232,0.0,4.796,S0042,-48.64609375,-46.32746909646427,2.4699840034387877,4.448336794011116
BAC009S0233W0166,0.0,6.515,S0233,-48.48421623370399,-47.17520014444987,2.4699840034387877,10.524277328021117
BAC009S0020W0485,0.0,7.406,S0020,-46.05294260290148,-51.059073289235435,2.4699840034387877,11.599146233475619
BAC009S0072W0171,0.0,7.122,S0072,-48.334445224719104,-50.242891262739136,2.4699840034387877,10.320899272748296
BAC009S0011W0322,0.0,3.735125,S0011,-45.34971904244652,-47.25999584197998,2.4699840034387877,9.491622053772236
BAC009S0598W0308,0.0,6.6100625,S0598,-46.63372553422844,-47.916525268554686,2.4699840034387877,6.327920434733471
BAC009S0248W0266,0.0,5.178,S0248,-44.338422267133204,-45.9604448260683,2.4699840034387877,13.831631347541856
BAC009S0215W0122,0.0,4.943,S0215,-45.60012730895749,-44.2421293258667,2.4699840034387877,13.833969678615922
BAC009S0022W0476,0.0,6.4199375,S0022,-45.77832943925234,-44.557719185238795,2.4699840034387877,7.154051653685915
BAC009S0086W0458,0.0,7.345,S0086,-44.94405293367347,-46.2881330649058,2.4699840034387877,6.714949724127891
BAC009S0017W0300,0.0,4.974875,S0017,-46.96807799924547,-49.22222319893215,2.4699840034387877,12.774047556963868
BAC009S0736W0178,0.0,5.4860625,S0736,-47.87795992714025,-48.25704278945923,2.4699840034387877,10.778139096760043
BAC009S0047W0277,0.0,7.418,S0047,-47.68482037567385,-49.94762963515062,2.4675526438420925,2.794158436907063
BAC009S0047W0149,0.0,3.433,S0047,-44.968607643950435,-46.6682956093236,2.4675526438420925,14.865051443663035
BAC009S0005W0401,0.0,4.537875,S0005,-46.244179343337,-45.88149353952119,2.4675526438420925,7.7147644241637
BAC009S0164W0427,0.0,5.327125,S0164,-47.25187983700751,-46.685842742919924,2.4675526438420925,10.577381046522913
BAC009S0160W0255,0.0,4.4620625,S0160,-45.20009021160314,-46.20095303853353,2.4675526438420925,5.369412765932211
BAC009S0074W0451,0.0,3.9099375,S0074,-45.04831361892583,-45.68804734945297,2.4675526438420925,9.50614000405977
BAC009S0196W0236,0.0,3.2630625,S0196,-45.094016607553684,-46.36211187189276,2.4675526438420925,8.594251813588578
BAC009S0039W0175,0.0,3.4200625,S0039,-46.07918722587719,-47.463681030273435,2.4675526438420925,5.260095234996005
BAC009S0514W0483,0.0,3.8740625,S0514,-43.740612887596896,-45.61338860648019,2.4675526438420925,8.254366882832567
BAC009S0021W0453,0.0,3.6310625,S0021,-48.619441933539946,-54.286471684773765,2.4675526438420925,6.251019247045907
BAC009S0193W0316,0.0,6.1479375,S0193,-44.409657647357726,-45.01603660583496,2.4675526438420925,6.973408442945967
BAC009S0715W0161,0.0,5.4869375,S0715,-47.40989654485428,-47.9185671488444,2.4675526438420925,5.678489216491672
BAC009S0120W0304,0.0,3.928,S0120,-45.89947618479644,-48.54309797286987,2.4675526438420925,14.827440109933617
BAC009S0243W0350,0.0,4.8730625,S0243,-45.40395999101643,-47.32635526303892,2.4675526438420925,6.369140492678278
BAC009S0336W0489,0.0,5.7629375,S0336,-45.72758314344618,-47.00297486154657,2.4675526438420925,9.037014853167712
BAC009S0040W0429,0.0,5.1540625,S0040,-47.61350121359223,-47.92590071938255,2.4675526438420925,13.52890334164288
BAC009S0147W0410,0.0,3.103,S0147,-47.130024571572584,-48.62108087539673,2.4675526438420925,12.308915029214772
BAC009S0048W0196,0.0,4.776,S0048,-44.90918377353557,-45.76188780132093,2.4675526438420925,7.994968170689013
BAC009S0037W0293,0.0,5.631125,S0037,-45.544141318827705,-47.11354591732933,2.4675526438420925,7.406096672774044
BAC009S0192W0179,0.0,4.0820625,S0192,-45.51148897058823,-47.956040382385254,2.4675526438420925,9.118838073086106
BAC009S0217W0320,0.0,5.3000625,S0217,-50.83720887382076,-50.807332901727584,2.4675526438420925,14.436652424571761
BAC009S0145W0382,0.0,4.307125,S0145,-47.241294772331784,-49.189091205596924,2.4675526438420925,6.022985205237948
BAC009S0145W0397,0.0,6.9709375,S0145,-45.49632913378766,-45.7072920688363,2.4675526438420925,8.220394605319559
BAC009S0598W0237,0.0,6.5439375,S0598,-45.95385070240825,-45.38899196277965,2.4675526438420925,2.0270855687642175
BAC009S0229W0280,0.0,3.266,S0229,-45.93651447821101,-50.915328392615685,2.4675526438420925,6.849222647356267
BAC009S0229W0124,0.0,6.1540625,S0229,-48.18373983739838,-47.69585898614699,2.4675526438420925,6.879224577543887
